name,cwe,description,basescore,attackvector,attackcomplexity,privsreq,userinteraction,scope,confidentialityreq,integrityreq,availreq,exploitscore,impactscore,aerospace,epssscore,epsspercentile
CVE-2020-10221,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component libajaxHandlersajaxAddTemplatephp in rConfig through 394 allows remote attackers to execute arbitrary OS commands via shell metacharacters in the fileName POST parameter,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.962820000,0.996950000
CVE-2021-35395,0,Realtek Jungle SDK version v2x up to v3414B provides an HTTP web server exposing a management interface that can be used to configure the access point Two versions of this management interface exists one based on GoAhead named webs and another based on Boa named boa Both of them are affected by these vulnerabilities Specifically these binaries are vulnerable to the following issues stack buffer overflow in formRebootCheck due to unsafe copy of submiturl parameter stack buffer overflow in formWsc due to unsafe copy of submiturl parameter stack buffer overflow in formWlanMultipleAP due to unsafe copy of submiturl parameter stack buffer overflow in formWlSiteSurvey due to unsafe copy of ifname parameter stack buffer overflow in formStaticDHCP due to unsafe copy of hostname parameter stack buffer overflow in formWsc due to unsafe copy of peerPin parameter arbitrary command execution in formSysCmd via the sysCmd parameter arbitrary command injection in formWsc via the peerPin parameter Exploitability of identified issues will differ based on what the end vendormanufacturer did with the Realtek SDK webserver Some vendors use it asis others add their own authentication implementation some kept all the features from the server some remove some of them some inserted their own set of features However given that Realtek SDK implementation is full of insecure calls and that developers tends to reuse those examples in their custom code any binary based on Realtek SDK webserver will probably contains its own set of issues on top of the Realtek ones if kept Successful exploitation of these issues allows remote attackers to gain arbitrary code execution on the device,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.958020000,0.996070000
CVE-2017-16651,552,The product makes files or directories accessible to unauthorized actors even though they should not be The product makes files or directories accessible to unauthorized actors even though they should not be Roundcube Webmail before 1110 12x before 127 and 13x before 133 allows unauthorized access to arbitrary files on the hosts filesystem including configuration files as exploited in the wild in November 2017 The attacker must be able to authenticate at the target system with a valid usernamepassword as the attack requires an active session The issue is related to filebased attachment plugins and tasksettingsactionuploaddisplayfromtimezone requests,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.014270000,0.867030000
CVE-2020-11652,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory An issue was discovered in SaltStack Salt before 201924 and 3000 before 30002 The saltmaster process ClearFuncs class allows access to some methods that improperly sanitize paths These methods allow arbitrary directory access to authenticated users,6.5,0,0,1,0,0,2,0,0,2.8,3.6,0,0.970840000,0.998820000
CVE-2020-11651,0,An issue was discovered in SaltStack Salt before 201924 and 3000 before 30002 The saltmaster process ClearFuncs class does not properly validate method calls This allows a remote user to access some methods without authentication These methods can be used to retrieve user tokens from the salt master andor run arbitrary commands on salt minions,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.969920000,0.998550000
CVE-2020-16846,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component An issue was discovered in SaltStack Salt through 3002 Sending crafted web requests to the Salt API with the SSH client enabled can result in shell injection,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.963760000,0.997130000
CVE-2018-2380,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory SAP CRM 701 702730 731 733 754 allows an attacker to exploit insufficient validation of path information provided by users thus characters representing traverse to parent directory are passed through to the file APIs,6.6,0,0,2,0,1,1,1,1,2.3,3.7,0,0.061720000,0.936370000
CVE-2010-5326,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources The Invoker Servlet on SAP NetWeaver Application Server Java platforms possibly before 73 does not require authentication which allows remote attackers to execute arbitrary code via an HTTP or HTTPS request as exploited in the wild in 2013 through 2016 aka a Detour attack,10.0,0,0,0,0,1,2,2,2,3.9,6.0,0,0.444620000,0.975470000
CVE-2016-9563,611,The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control causing the product to embed incorrect documents into its output The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control causing the product to embed incorrect documents into its output BCBMTBPMDSK in SAP NetWeaver AS JAVA 75 allows remote authenticated users to conduct XML External Entity XXE attacks via the sapcomtcbpemhimuwlconnproviderwebbpemuwlconn URI aka SAP Security Note 2296909,6.5,0,0,1,0,0,2,0,0,2.8,3.6,0,0.842410000,0.987760000
CVE-2020-6287,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources SAP NetWeaver AS JAVA LM Configuration Wizard versions 730 731 740 750 does not perform an authentication check which allows an attacker without prior authentication to execute configuration tasks to perform critical actions against the SAP Java system including the ability to create an administrative user and therefore compromising Confidentiality Integrity and Availability of the system leading to Missing Authentication Check,10.0,0,0,0,0,1,2,2,2,3.9,6.0,0,0.974230000,0.999730000
CVE-2020-6207,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources SAP Solution Manager User Experience Monitoring version 72 due to Missing Authentication Check does not perform any authentication for a service resulting in complete compromise of all SMDAgents connected to the Solution Manager,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.973300000,0.999520000
CVE-2016-3976,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory Directory traversal vulnerability in SAP NetWeaver AS Java 71 through 75 allows remote attackers to read arbitrary files via a dot dot backslash in the fileName parameter to CrashFileDownloadServlet aka SAP Security Note 2234971,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.968640000,0.998210000
CVE-2019-16256,0,Some Samsung devices include the SIMalliance Toolbox Browser aka ST Browser on the UICC which might allow remote attackers to retrieve location and IMEI information or retrieve other data or execute certain commands via SIM Toolkit STK instructions in an SMS message aka Simjacker,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.068210000,0.939700000
CVE-2020-10148,288,The product requires authentication but the product has an alternate path or channel that does not require authentication When an actor claims to have a given identity the product does not prove or insufficiently proves that the claim is correct The SolarWinds Orion API is vulnerable to an authentication bypass that could allow a remote attacker to execute API commands This vulnerability could allow a remote attacker to bypass authentication and execute API commands which may result in a compromise of the SolarWinds instance SolarWinds Orion Platform versions 20194 HF 5 20202 with no hotfix installed and 20202 HF 1 are affected,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.970330000,0.998670000
CVE-2021-35211,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Microsoft discovered a remote code execution RCE vulnerability in the SolarWinds ServU product utilizing a Remote Memory Escape Vulnerability If exploited a threat actor may be able to gain privileged access to the machine hosting ServU Only SolarWinds ServU Managed File Transfer and ServU Secure FTP for Windows before 1523 HF2 are affected by this vulnerability,9.0,0,1,0,0,1,2,2,2,2.2,6.0,0,0.936140000,0.993530000
CVE-2020-10199,917,The product constructs all or part of an expression language EL statement in a framework such as a Java Server Page JSP using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended EL statement before it is executed The product constructs all or part of an expression language EL statement in a framework such as a Java Server Page JSP using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended EL statement before it is executed Sonatype Nexus Repository before 3212 allows JavaEL Injection issue 1 of 2,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.972760000,0.999350000
CVE-2019-7481,89,The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data Vulnerability in SonicWall SMA100 allow unauthenticated user to gain readonly access to unauthorized resources This vulnerablity impacted SMA100 version 9003 and earlier,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.930160000,0.992990000
CVE-2021-20022,434,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment The product allows the upload or transfer of dangerous file types that are automatically processed within its environment The product allows the upload or transfer of dangerous file types that are automatically processed within its environment SonicWall Email Security version 1009x contains a vulnerability that allows a postauthenticated attacker to upload an arbitrary file to the remote host,7.2,0,0,2,0,0,2,2,2,1.2,5.9,0,0.003330000,0.713880000
CVE-2021-20016,89,The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data A SQLInjection vulnerability in the SonicWall SSLVPN SMA100 product allows a remote unauthenticated attacker to perform SQL query to access username password and other session related information This vulnerability impacts SMA100 build version 10x,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.026810000,0.904620000
CVE-2020-12271,89,The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data The product constructs all or part of an SQL command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component Without sufficient removal or quoting of SQL syntax in usercontrollable inputs the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data A SQL injection issue was found in SFOS 170 171 175 and 180 before 20200425 on Sophos XG Firewall devices as exploited in the wild in April 2020 This affected devices configured with either the administration HTTPS service or the User Portal exposed on the WAN zone A successful attack may have caused remote code execution that exfiltrated usernames and hashed passwords for the local device admins portal admins and user accounts used for remote access but not external Active Directory or LDAP passwords,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.017920000,0.881460000
CVE-2020-10181,352,The web application does not or can not sufficiently verify whether a wellformed valid consistent request was intentionally provided by the user who submitted the request The web application does not or can not sufficiently verify whether a wellformed valid consistent request was intentionally provided by the user who submitted the request goformformEMR30 in Sumavision Enhanced Multimedia Router EMR 30427 allows creation of arbitrary users with elevated privileges administrator on a device as demonstrated by a setStringnewuser1administrator1123456 request,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.408750000,0.974410000
CVE-2017-6327,77,The product constructs all or part of a command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component The Symantec Messaging Gateway before 1063267 can encounter an issue of remote code execution which describes a situation whereby an individual may obtain the ability to execute commands remotely on a target machine or in a target process In this type of occurrence after gaining access to the system the attacker may attempt to elevate their privileges,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.359610000,0.972810000
CVE-2019-18988,521,The product does not require that users should have strong passwords which makes it easier for attackers to compromise user accounts The product does not require that users should have strong passwords which makes it easier for attackers to compromise user accounts TeamViewer Desktop through 1471965 allows a bypass of remotelogin access control because the same key is used for different customers installations It used a shared AES key for all installations since at least as far back as v7043148 and used it for at least OptionsPasswordAES in the current version of the product If an attacker were to know this key they could decrypt protect information stored in the registry or configuration files of TeamViewer With versions before v9x this allowed for attackers to decrypt the Unattended Access password to the system which allows for remote login to the system as well as headless file browsing The latest version still uses the same key for OptionPasswordAES but appears to have changed how the Unattended Access password is stored While in most cases an attacker requires an existing session on a system if the registryconfiguration keys were stored off of the machine such as in a file share or online an attacker could then decrypt the required password to login to the system,7.0,2,1,1,0,0,2,2,2,1.0,5.9,0,0.007750000,0.815220000
CVE-2017-9248,522,The product transmits or stores authentication credentials but it uses an insecure method that is susceptible to unauthorized interception andor retrieval The product transmits or stores authentication credentials but it uses an insecure method that is susceptible to unauthorized interception andor retrieval TelerikWebUIdll in Progress Telerik UI for ASPNET AJAX before R2 2017 SP1 and Sitefinity before 10064120 does not properly protect TelerikWebUIDialogParametersEncryptionKey or the MachineKey which makes it easier for remote attackers to defeat cryptographic protection mechanisms leading to a MachineKey leak arbitrary file uploads or downloads XSS or ASPNET ViewState compromise,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.086860000,0.946710000
CVE-2021-31755,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer An issue was discovered on Tenda AC11 devices with firmware through 020301104CN A stack buffer overflow vulnerability in goformsetmac allows attackers to execute arbitrary code on the system via a crafted post request,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.971200000,0.998900000
CVE-2020-10987,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The goformsetUsbUnload endpoint of Tenda AC15 AC1900 version 15030519 allows remote attackers to execute arbitrary system commands via the deviceName POST parameter,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.967950000,0.998050000
CVE-2018-14558,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component An issue was discovered on Tenda AC7 devices with firmware through V15030644CNAC7 AC9 devices with firmware through V150305196318CNAC9 and AC10 devices with firmware through V15030623CNAC10 A command Injection vulnerability allows attackers to execute arbitrary OS commands via a crafted goformsetUsbUnload request This occurs because the formsetUsbUnload function executes a dosystemCmd function with untrusted input,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.947710000,0.994740000
CVE-2018-20062,0,An issue was discovered in NoneCms V13 thinkphplibrarythinkAppphp allows remote attackers to execute arbitrary PHP code via crafted use of the filter parameter as demonstrated by the sindexthinkRequestinputfilterphpinfodata1 query string,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.943340000,0.994210000
CVE-2019-9082,94,The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources ThinkPHP before 324 as used in Open Source BMS v111 and other products allows Remote Command Execution via publicsindexthinkappinvokefunctionfunctioncalluserfuncarrayvars0systemvars1 followed by the command,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.971550000,0.999000000
CVE-2019-18187,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory Trend Micro OfficeScan versions 110 and XG 120 could be exploited by an attacker utilizing a directory traversal vulnerability to extract files from an arbitrary zip file to a specific folder on the OfficeScan server which could potentially lead to remote code execution RCE The remote process execution is bound to a web service account which depending on the web platform used may have restricted permissions An attempted attack requires user authentication,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.113070000,0.953320000
CVE-2020-8467,0,A migration tool component of Trend Micro Apex One 2019 and OfficeScan XG contains a vulnerability which could allow remote attackers to execute arbitrary code on affected installations RCE An attempted attack requires user authentication,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.023760000,0.898500000
CVE-2020-8468,74,The product constructs all or part of a command data structure or record using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component The product constructs all or part of a command data structure or record using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component Trend Micro Apex One 2019 OfficeScan XG and WorryFree Business Security 90 95 100 agents are affected by a content validation escape vulnerability which could allow an attacker to manipulate certain agent client components An attempted attack requires user authentication,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.006520000,0.798010000
CVE-2020-24557,0,A vulnerability in Trend Micro Apex One and WorryFree Business Security 100 SP1 on Microsoft Windows may allow an attacker to manipulate a particular product folder to disable the security temporarily abuse a specific Windows function and attain privilege escalation An attacker must first obtain the ability to execute lowprivileged code on the target system in order to exploit this vulnerability Please note that version 1909 OS Build 18363719 of Microsoft Windows 10 mitigates hard links but previous versions are affected,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.000730000,0.349460000
CVE-2020-8599,0,Trend Micro Apex One 2019 and OfficeScan XG server contain a vulnerable EXE file that could allow a remote attacker to write arbitrary data to an arbitrary path on affected installations and bypass ROOT login Authentication is not required to exploit this vulnerability,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.153450000,0.959730000
CVE-2021-36742,20,The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly A improper input validation vulnerability in Trend Micro Apex One Apex One as a Service OfficeScan XG and WorryFree Business Security 100 SP1 allows a local attacker to escalate privileges on affected installations Please note an attacker must first obtain the ability to execute lowprivileged code on the target system in order to exploit this vulnerability,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.001370000,0.505920000
CVE-2021-36741,434,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment The product allows the upload or transfer of dangerous file types that are automatically processed within its environment An improper input validation vulnerability in Trend Micro Apex One Apex One as a Service OfficeScan XG and WorryFree Business Security 100 SP1 allows a remote attached to upload arbitrary files on affected installations Please note an attacker must first obtain the ability to logon to the products management console in order to exploit this vulnerability,8.8,0,0,1,0,0,2,2,2,2.8,5.9,0,0.148940000,0.959080000
CVE-2019-20085,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory TVT NVMS1000 devices allow GET Directory Traversal,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.953250000,0.995380000
CVE-2020-5849,287,When an actor claims to have a given identity the product does not prove or insufficiently proves that the claim is correct The product compares two entities in a securityrelevant context but the comparison is incorrect which may lead to resultant weaknesses Unraid 680 allows authentication bypass,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.969150000,0.998370000
CVE-2020-5847,0,Unraid through 680 allows Remote Code Execution,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.970770000,0.998800000
CVE-2019-16759,94,The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment The product constructs all or part of a code segment using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment vBulletin 5x through 554 allows remote command execution via the widgetConfigcode parameter in an ajaxrenderwidgetphp routestring request,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.974630000,0.999820000
CVE-2020-17496,74,The product constructs all or part of a command data structure or record using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component The product constructs all or part of a command data structure or record using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component vBulletin 554 through 562 allows remote command execution via crafted subWidgets data in an ajaxrenderwidgettabbedcontainertabpanel request NOTE this issue exists because of an incomplete fix for CVE201916759,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.975150000,0.999940000
CVE-2019-5544,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer OpenSLP as used in ESXi and the Horizon DaaS appliances has a heap overwrite issue VMware has evaluated the severity of this issue to be in the Critical severity range with a maximum CVSSv3 base score of 98,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.202200000,0.964570000
CVE-2020-3992,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer OpenSLP as used in VMware ESXi 70 before ESXi7010016850804 67 before ESXi670202010401SG 65 before ESXi650202010401SG has a useafterfree issue A malicious actor residing in the management network who has access to port 427 on an ESXi machine may be able to trigger a useafterfree in the OpenSLP service resulting in remote code execution,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.402050000,0.974170000
CVE-2020-3950,269,The product does not properly assign modify track or check privileges for an actor creating an unintended sphere of control for that actor The product does not properly assign modify track or check privileges for an actor creating an unintended sphere of control for that actor VMware Fusion 11x before 1152 VMware Remote Console for Mac 11x and prior before 1101 and Horizon Client for Mac 5x and prior before 540 contain a privilege escalation vulnerability due to improper use of setuid binaries Successful exploitation of this issue may allow attackers with normal user privileges to escalate their privileges to root on the system where Fusion VMRC or Horizon Client is installed,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.014820000,0.869280000
CVE-2021-22005,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The vCenter Server contains an arbitrary file upload vulnerability in the Analytics service A malicious actor with network access to port 443 on vCenter Server may exploit this issue to execute code on vCenter Server by uploading a specially crafted file,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.973010000,0.999430000
CVE-2020-3952,306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources Under certain conditions vmdir that ships with VMware vCenter Server as part of an embedded or external Platform Services Controller PSC does not correctly implement access controls,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.805280000,0.986290000
CVE-2021-21972,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The vSphere Client HTML5 contains a remote code execution vulnerability in a vCenter Server plugin A malicious actor with network access to port 443 may exploit this issue to execute commands with unrestricted privileges on the underlying operating system that hosts vCenter Server This affects VMware vCenter Server 7x before 70 U1c 67 before 67 U3l and 65 before 65 U3n and VMware Cloud Foundation 4x before 42 and 3x before 31012,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.974190000,0.999720000
CVE-2021-21985,20,The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly The vSphere Client HTML5 contains a remote code execution vulnerability due to lack of input validation in the Virtual SAN Health Check plugin which is enabled by default in vCenter Server A malicious actor with network access to port 443 may exploit this issue to execute commands with unrestricted privileges on the underlying operating system that hosts vCenter Server,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.974230000,0.999730000
CVE-2020-4006,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component VMware Workspace One Access Access Connector Identity Manager and Identity Manager Connector address have a command injection vulnerability,9.1,0,0,2,0,1,2,2,2,2.3,6.0,0,0.552120000,0.978670000
CVE-2020-25213,434,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment The product allows the upload or transfer of dangerous file types that are automatically processed within its environment The File Manager wpfilemanager plugin before 69 for WordPress allows remote attackers to upload and execute arbitrary PHP code because it renames an unsafe example elFinder connector file to have the php extension This for example allows attackers to run the elFinder upload or mkfile and put command to write PHP code into the wpcontentpluginswpfilemanagerlibfiles directory This was exploited in the wild in August and September 2020,10.0,0,0,0,0,1,2,2,2,3.9,6.0,0,0.974500000,0.999800000
CVE-2020-11738,22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory The Snap Creek Duplicator plugin before 1328 for WordPress and Duplicator Pro before 3871 allows Directory Traversal via in the file parameter to duplicatordownload or duplicatorinit,7.5,0,0,0,0,0,2,0,0,3.9,3.6,0,0.972060000,0.999140000
CVE-2019-9978,79,The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users The product does not neutralize or incorrectly neutralizes usercontrollable input before it is placed in output that is used as a web page that is served to other users The socialwarfare plugin before 353 for WordPress has stored XSS via the wpadminadminpostphpswpdebugloadoptions swpurl parameter as exploited in the wild in March 2019 This affects Social Warfare and Social Warfare Pro,6.1,0,0,0,1,1,1,1,0,2.8,2.7,0,0.946740000,0.994600000
CVE-2021-27561,78,The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component The product constructs all or part of an OS command using externallyinfluenced input from an upstream component but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component Yealink Device Management DM 36020 allows command injection as root via the smapiv1firewallzoneservices URI without authentication,9.8,0,0,0,0,0,2,2,2,3.9,5.9,0,0.974110000,0.999710000
